"Transaction Date","Payment Ref","Payer Name","Open ID","Product Name","Insurance Company","Policy Number","Coverage Period",Currency,"Charge Amount","Promotion Type",Status
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522946516426,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529135538741,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528688673587,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522876599282,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527472295557,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526173855969,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524123247342,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523614992923,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524526611339,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523375338442,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526471415683,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522997987637,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528262687978,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528956211555,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526343191726,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528659283514,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527855194737,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522368681171,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC525511888918,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528593452488,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524758733974,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC525425349741,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529599435635,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC521968354267,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522665873249,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526264919214,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC525298544174,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC525335245488,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC521535544618,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523287332161,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524355355223,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527566997218,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526577847743,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522828442872,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524389238293,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522186214288,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523122617168,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529522246894,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528396326277,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522294397674,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527581775667,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC521556537328,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524388736977,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528817163376,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528756217212,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC525976282877,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528487817775,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524544126818,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527832573149,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC525339649656,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528848527588,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC521329772979,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528518273274,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529947685964,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527756123313,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524756432972,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528992933934,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529762893274,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529599125693,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC521581313655,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526615472959,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529789573819,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527351356938,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527344786888,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528288892841,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528224373388,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523945888759,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC525638183971,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523414386645,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC525871787797,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527133998377,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529546254865,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523816749768,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527461768871,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC525585741951,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526922896213,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526148751988,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527649415639,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC521386277639,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522866633227,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529176889452,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523313627224,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523478279466,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC525585132546,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522169835982,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528853264144,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523615778696,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523962623949,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522873288628,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC525119456223,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526328278841,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522455872435,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527161789267,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527761216966,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC525751525463,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527562415377,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527172345723,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524591678899,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529457299626,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523994288878,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524651174296,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526759223869,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528343353534,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526252982181,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523972198388,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522337218947,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528876338633,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522531465459,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528442369331,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527171538354,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC521891742784,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526285729992,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
